NORAD_CAT_ID,EPOCH_UNIX,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,APOAPSIS,PERIAPSIS,BSTAR,ORBITAL_PERIOD,SEMI_MAJOR_AXIS,ORBITAL_VELOCITY,PERIGEE_ALTITUDE,APOGEE_ALTITUDE
54978,1754739540,14.15908139,0.0044507,98.8324,227.0893,128.6587,231.8582,871.349,807.104,0.00093799,6102.090779774802,7217.361454552537,7.4058696506786905,-5563.896,-5499.651
54982,1754612255,14.47153924,0.0057481,98.6072,237.9989,242.9318,116.6001,775.848,694.075,0.0014279,5970.3393375865935,7113.096331054406,7.450386419108425,-5676.925,-5595.152
54983,1754679446,13.63712412,0.0262165,98.8986,152.2106,335.9464,22.9615,1216.245,828.221,0.00017428,6335.64666858807,7400.367930345006,7.1560426537878445,-5542.779,-5154.755
54984,1754682745,13.76464143,0.0217065,98.9186,172.8392,294.3915,63.4722,1136.099,816.814,0.0010725,6276.9524683506415,7354.591796788635,7.210786531164573,-5554.186,-5234.901
54986,1754723103,14.18257628,0.0044295,98.8111,225.771,104.9024,255.7062,863.187,799.319,0.0012606,6091.982041502547,7209.38838660056,7.410129520492329,-5571.6810000000005,-5507.813
54987,1754683346,15.03383943,0.0059543,99.0651,349.7197,101.0738,259.7186,597.764,515.182,0.0047422,5747.034907635701,6934.6077887057,7.544297641210704,-5855.818,-5773.236
54988,1754672166,14.50667779,0.0075945,99.1177,312.321,240.1047,119.2585,777.403,669.537,0.0011947,5955.877786129557,7101.605305693642,7.442668836706831,-5701.463,-5593.597
54989,1754698811,14.2341754,0.0068395,98.7757,237.1703,164.3608,195.9704,863.009,764.631,0.00045475,6069.898506379232,7191.955075630636,7.40126409818812,-5606.369,-5507.991
54990,1754616330,14.53536923,0.0083948,98.6546,257.4184,205.0623,154.6486,773.66,654.584,0.0014602,5944.121448368601,7092.256965084014,7.441623565384748,-5716.416,-5597.34
54992,1754661865,14.23244326,0.0028626,98.7939,231.2215,74.1589,286.2742,834.993,793.814,0.0012101,6070.637235057559,7192.53858848523,7.430454727040537,-5577.186,-5536.007
54993,1754738247,14.10470103,0.0051819,98.8392,221.8713,141.2131,219.2778,895.261,820.27,0.00039135,6125.617254575725,7235.90047182122,7.390951694771665,-5550.73,-5475.739
54994,1754662066,14.35715266,0.0005629,98.8492,256.8915,291.6964,68.3621,776.718,768.667,0.0014112,6017.906338818577,7150.827403879904,7.469294528322807,-5602.333,-5594.282
54995,1754616821,14.54632986,0.0077787,98.6679,263.2091,182.8656,177.2105,765.7,655.418,0.0011681,5939.642564932183,7088.693850046376,7.4480845439283705,-5715.582,-5605.3
54996,1754663094,14.64705699,0.0081163,98.6295,264.9981,166.8356,193.499,735.292,620.753,0.0019803,5898.795919138429,7056.157407920407,7.4627519549712,-5750.247,-5635.708
54997,1754667765,14.68142277,0.0091107,98.6527,276.8015,133.3296,227.5547,731.193,602.821,0.0019842,5884.988216302146,7045.141897244629,7.461171970512755,-5768.179,-5639.807
55000,1753135716,1.0041537,0.0031228,5.0862,76.2813,67.1151,293.117,35877.939,35614.846,0.0,86042.60483230803,42124.52784509911,3.0670348432564962,29243.845999999998,29506.939
55001,1754650787,14.10236584,0.004446,98.8245,220.7964,143.0888,217.3356,890.739,826.39,5.7906e-05,6126.63158651967,7236.69923784948,7.395983170738248,-5544.61,-5480.261
55002,1754698778,14.16728946,0.0030029,98.7945,226.3902,132.6195,227.7518,858.103,814.774,0.00056081,6098.555425435629,7214.573514534126,7.418035819963531,-5556.226,-5512.897
55003,1754733888,14.78043016,0.0067484,98.6448,274.6453,142.7822,217.8092,682.841,588.179,0.004154,5845.567352553967,7013.64519695116,7.49562732142914,-5782.821,-5688.159
55004,1754665051,14.99914733,0.0044271,98.6484,286.1932,107.9231,252.6823,597.909,536.414,0.004131,5760.3274438934395,6945.296550192023,7.550000517604239,-5834.586,-5773.091
55006,1754648986,14.14432975,0.0043679,98.8159,222.8735,137.2104,223.2482,875.79,812.697,0.00060748,6108.454873939855,7222.378749908481,7.403905390903705,-5558.303,-5495.21
55007,1754707565,14.86046596,0.0058584,98.6622,279.2572,137.7526,222.8223,651.246,569.364,0.0052028,5814.084176940572,6988.439715618467,7.515846099021794,-5801.636,-5719.754
55008,1754717606,14.11305171,0.0042787,98.844,226.1582,104.7622,255.8296,885.859,823.963,0.00021905,6121.992732357104,7233.0458730647515,7.3990925400113206,-5547.037,-5485.141
55186,1754666770,14.55523718,0.0077421,98.6705,265.5003,168.3953,191.9051,762.526,652.808,0.0010533,5936.0077016622,7085.801525424253,7.449880052428924,-5718.192,-5608.474
55187,1754655605,14.28207987,0.006984,98.8148,233.8187,156.3953,204.0458,847.845,747.613,0.0019306,6049.539057787107,7175.86406335028,7.408503355908185,-5623.387,-5523.155
55189,1754681071,14.16817512,0.0050379,98.8501,227.819,140.8581,219.6255,872.483,799.793,0.0013228,6098.17420156224,7214.272853571709,7.403109356516772,-5571.207,-5498.517
55190,1754668408,14.67142891,0.0081234,98.659,270.3042,161.8195,198.5942,727.462,612.949,0.0018791,5888.996942970567,7048.3408663081345,7.4668442884226,-5758.051,-5643.5380000000005
55191,1754653728,14.23636611,0.0049012,98.7266,231.0845,164.9046,195.3608,848.328,777.837,0.00024369,6068.9644627297375,7191.217251952473,7.416004771002314,-5593.1630000000005,-5522.6720000000005
55194,1754704804,14.64583081,0.0070926,98.6417,261.8556,188.6149,171.384,728.466,628.367,0.0030921,5899.289778836384,7056.551240061819,7.4701861221933745,-5742.633,-5642.534
55195,1754580753,14.54283443,0.0101027,98.6502,261.645,186.1413,173.8552,783.321,640.068,0.00096186,5941.070182423854,7089.829669008668,7.4301981933695345,-5730.932,-5587.679
55196,1754662731,14.6796354,0.0079767,98.6538,270.3996,161.9637,198.4425,723.78,611.377,0.0025373,5885.704763484793,7045.713756122936,7.469334710059,-5759.623,-5647.22
55198,1754665733,14.54681821,0.0100646,98.6465,262.0978,185.3776,174.6348,781.743,639.057,0.0010396,5939.443165695545,7088.535199865464,7.4311615026445965,-5731.943,-5589.257
55199,1754736261,14.19510509,0.0045015,98.809,227.791,133.6141,226.8783,859.445,794.577,0.0011779,6086.605167922712,7205.145687022412,7.411780804008468,-5576.423,-5511.555
55201,1754537061,14.75673363,0.00743147,98.657,275.5468,143.1215,217.5136,695.194,590.839,0.0025902911,5854.954230816457,7021.151582803222,7.486495517425656,-5780.161,-5675.8060000000005
55202,1754708467,14.8212595,0.0056642,98.6246,272.7546,137.787,222.7722,662.277,582.97,0.0050568,5829.464088392758,7000.7585663947875,7.510676056867952,-5788.03,-5708.723
55204,1754668384,14.7050667,0.0082227,98.6354,268.8473,160.7111,199.7238,717.321,601.585,0.0020305,5875.525882517759,7037.588060379477,7.471815636730404,-5769.415,-5653.679
55205,1754705601,14.59766781,0.0082673,98.6371,264.0405,169.3718,190.9252,752.396,635.462,0.0021851,5918.753675214643,7072.064131840194,7.453211654444363,-5735.5380000000005,-5618.604
55206,1754709206,14.82656973,0.0061077,98.6633,277.2175,144.7017,215.8262,663.7,578.204,0.0049115,5827.376228850745,6999.086889205009,7.508243986767847,-5792.796,-5707.3
55207,1754667659,14.68312546,0.0081047,98.6571,270.9704,160.4526,199.9816,723.557,609.368,0.0020228,5884.305779132123,7044.597239158805,7.468970908498954,-5761.632,-5647.443
55208,1754704235,14.70526882,0.0071831,98.6445,268.1289,165.9014,194.4218,709.94,608.837,0.0038679,5875.445124980721,7037.523573717148,7.479621821406604,-5762.1630000000005,-5661.0599999999995
55210,1754660119,14.34598732,0.0042901,98.7727,244.3293,141.0534,219.3754,807.096,745.709,0.0013645,6022.590015784288,7154.537201582198,7.439573592312162,-5625.291,-5563.904
55212,1754670499,14.75925474,0.0058179,98.661,272.5186,154.1978,206.2151,683.061,601.373,0.0032451,5853.954113674984,7020.352012194632,7.4990131459986165,-5769.627,-5687.939
55213,1754615571,14.5218592,0.0097197,98.6451,258.8952,192.2109,167.6729,787.497,649.543,0.00094976,5949.651405517002,7096.6550132238535,7.429462534803919,-5721.457,-5583.503
55214,1754660614,14.6559587,0.0114437,98.4644,253.5365,120.398,240.8592,755.881,594.449,0.0012702,5895.213119016226,7053.299947761978,7.439468748148386,-5776.551,-5615.119
55215,1754703249,14.6328934,0.0069062,98.6492,260.5486,198.359,161.5117,731.338,633.812,0.0030011,5904.505529986298,7060.7099094733785,7.469373691086152,-5737.188,-5639.662
55216,1754616168,14.57196221,0.0084855,98.6251,257.0855,192.0616,167.8551,762.324,642.163,0.0013916,5929.1946242289905,7080.378649033078,7.447200335072574,-5728.8369999999995,-5608.676
55218,1754693692,14.16187023,0.0050622,98.8178,222.712,132.3758,228.1718,874.81,801.748,0.001355,6100.88911964278,7216.413899525178,7.401829211227561,-5569.252,-5496.1900000000005
55219,1754660417,14.56696929,0.0090453,98.6372,261.7478,181.4725,178.622,767.92,639.803,0.0012427,5931.226892838463,7081.996452721303,7.442180441902472,-5731.197,-5603.08
55220,1754681487,14.31730357,0.0089832,98.7502,251.4521,150.6548,209.9722,850.311,721.598,0.00029824,6034.655867815758,7164.089768175391,7.399791699214827,-5649.402,-5520.689
55222,1754668422,14.61987842,0.008239,98.6488,264.4516,178.9774,181.161,744.972,628.557,0.0016917,5909.761867910253,7064.8997012292175,7.457208904840141,-5742.443,-5626.028
55224,1754578816,15.40802397,0.0007893,98.6594,297.4275,80.97,279.2436,449.126,438.357,0.0092583,5607.4679120582905,6821.876890138042,7.645896489327851,-5932.643,-5921.874
55225,1754664583,14.52338901,0.0136346,98.7619,268.3766,240.7311,118.0197,814.775,621.268,0.0010728,5949.024703566761,7096.156657346478,7.4006903592007465,-5749.732,-5556.225
55227,1754624289,15.39860644,0.0009684,98.6427,295.9047,85.1514,275.0833,453.132,439.914,0.0083466,5610.897345591228,6824.65803719606,7.642965782666261,-5931.086,-5917.868
55228,1754704140,14.65846328,0.0078758,98.65,268.1608,167.6794,192.6358,729.906,618.817,0.0031362,5894.205848841203,7052.496495779003,7.46648732631397,-5752.183,-5641.094
55231,1754621825,14.6854677,0.0090334,98.6484,275.2244,133.3726,227.5048,729.343,602.083,0.002082,5883.367269263069,7043.848173192503,7.462435374679061,-5768.917,-5641.657
55232,1754621810,14.65085087,0.0092057,98.6505,272.2425,144.5295,216.2076,741.75,611.859,0.001788,5897.268408957602,7054.939213827884,7.4552704072505716,-5759.141,-5629.25
55234,1754729956,13.96628395,0.0110815,98.8224,195.3231,197.8149,161.9115,986.209,824.782,0.00040031,6186.327036548616,7283.630899667735,7.3233130416753,-5546.218,-5384.791
55235,1754672715,14.61109447,0.0087518,98.654,265.9669,172.9251,187.3206,751.451,627.741,0.0015503,5913.314719674111,7067.730952029976,7.451889484749563,-5743.259,-5619.549
55237,1754738423,14.56297526,0.0111711,98.7852,291.8845,132.9092,228.1547,784.284,626.028,0.00061959,5932.853586403744,7083.291262012617,7.425695374638614,-5744.972,-5586.716
55238,1754722461,14.19505004,0.0027594,98.801,236.3082,2.8476,357.2852,846.911,807.147,0.00018346,6086.628772461869,7205.164315253736,7.42469521091515,-5563.853,-5524.089
55266,1754616818,1.02409282,0.0012565,2.358,81.8979,63.0933,297.1096,35250.066,35145.586,0.0,84367.35256087432,41575.96074893619,3.0929762129850054,28774.586000000003,28879.066
55267,1754597699,1.02216587,0.0003223,2.3628,81.9327,174.2045,185.8594,35263.478,35236.644,0.0,84526.39883192343,41628.196007027414,3.0939233799323564,28865.644,28892.478000000003
55511,1754737363,14.16429887,0.0042436,98.8314,227.8978,123.6591,236.8641,868.074,806.834,0.00092397,6099.843048567359,7215.588981775053,7.40831541884643,-5564.166,-5502.926
55512,1754654459,14.34706883,0.0054946,98.6912,227.3707,346.6808,13.2923,815.352,736.733,0.0022488,6022.136021215422,7154.17764842944,7.430805092538883,-5634.267,-5555.648
55513,1754674595,14.08277814,0.0053013,98.8348,218.5972,146.2394,214.217,903.672,826.874,6.6115e-05,6135.153102681769,7243.408020852815,7.386231252105583,-5544.126,-5467.3279999999995
55514,1754572242,14.11680827,0.0084074,98.8362,212.3016,169.0597,191.2428,914.428,792.827,0.0015349,6120.363636560179,7231.762647399627,7.369261044990563,-5578.173,-5456.572
55515,1754726541,14.52797753,0.0141507,98.5456,248.7562,185.7782,174.1787,816.922,616.133,0.00095816,5947.14576213968,7094.662410771845,7.397651620680878,-5754.867,-5554.0779999999995
55516,1754559553,14.7757321,0.0059719,98.6138,268.6834,142.044,218.5001,678.89,595.103,0.0030525,5847.425996577184,7015.131813872804,7.500654033064639,-5775.897,-5692.11
55519,1754709950,14.70160148,0.0039772,98.7871,283.9799,133.7608,226.6898,688.553,632.565,0.0041345,5876.9107649624575,7038.693873376478,7.503015029260967,-5738.4349999999995,-5682.447
55520,1754657823,14.24826913,0.0071836,98.9312,256.0627,10.9712,349.3014,860.707,757.447,0.00079245,6063.89444301576,7187.211660142441,7.401162854829626,-5613.553,-5510.293
55521,1754717954,14.08202095,0.0057062,98.8482,219.7077,141.9575,218.5645,906.866,824.199,0.00025345,6135.482989748002,7243.667670467431,7.383108510046728,-5546.801,-5464.134
55522,1754704075,14.57819952,0.0078395,98.6232,257.6047,189.3445,170.6298,755.715,644.733,0.0021408,5926.657807191268,7078.358936138763,7.45307776371279,-5726.267,-5615.285
55523,1754736860,14.20080657,0.0055443,98.8289,226.7555,100.972,259.77,865.019,785.145,0.0021735,6084.161457598109,7203.217029276263,7.405048994353631,-5585.855,-5505.981
55524,1754691271,14.14433347,0.0056042,98.8433,223.5241,138.4109,222.1347,884.718,803.767,0.0013045,6108.453267398821,7222.377483570966,7.394757848325304,-5567.233,-5486.282
55525,1754690836,14.01659005,0.0094376,98.8773,209.7111,193.4615,166.4031,956.633,819.483,0.00024544,6164.124062399899,7266.192964061372,7.344176668836743,-5551.517,-5414.367
55528,1754659219,14.48990278,0.0075214,98.6654,260.095,119.682,241.1888,782.406,675.495,0.0010736,5962.772926210068,7107.085283833901,7.440336069213579,-5695.505,-5588.594
55529,1754732035,14.54833071,0.009746,98.6444,262.1163,184.9919,175.0315,778.989,640.829,0.0013314,5938.825678509751,7088.04389056521,7.433787248503841,-5730.171,-5592.011
55530,1754709117,14.82409103,0.0072941,98.6287,284.521,95.7975,265.1558,672.79,570.674,0.0032668,5828.350610175658,6999.867067596276,7.498921968420117,-5800.326,-5698.21
55532,1754672325,14.72099844,0.0067382,98.6559,268.7999,168.4929,191.7836,701.761,606.988,0.0031131,5869.167118803118,7032.5095435859985,7.485623093820267,-5764.012,-5669.239
55533,1754722000,14.09970565,0.0042393,98.8283,222.2166,133.2374,227.2348,890.157,828.792,8.8612e-05,6127.78749746453,7237.60944075853,7.397046248787599,-5542.208,-5480.843
55534,1754707410,14.74479935,0.0072098,98.6684,274.2316,151.8112,208.7027,697.453,596.156,0.0035902,5859.693167001286,7024.93963433,7.486131991651212,-5774.844,-5673.5470000000005
55535,1754670197,14.63644012,0.0086254,98.653,267.4979,168.3619,191.9603,742.326,620.543,0.0018133,5903.074743013399,7059.569223517125,7.45714665712218,-5750.457,-5628.674
55536,1754690570,14.22499276,0.0048025,98.8028,227.0736,132.9733,227.5486,851.469,782.361,0.0020146,6073.816799608691,7195.049817974485,7.4147574750594565,-5588.639,-5519.531
55537,1754663070,14.61952228,0.0082395,98.6465,264.0411,179.7204,180.4056,745.092,628.667,0.0016867,5909.905833120014,7065.014437452738,7.457143671141153,-5742.333,-5625.908
55539,1754679615,14.24004874,0.007203,98.8317,232.7665,162.8461,197.5176,863.632,760.053,0.0016834,6067.394963143925,7189.977381010521,7.399592931512544,-5610.947,-5507.368
55540,1754725624,14.34857111,0.0101483,98.6792,245.4689,254.1922,104.8055,848.141,702.946,0.00035566,6021.5055100354175,7153.678283232848,7.396561652985279,-5668.054,-5522.859
55542,1754654278,14.2257181,0.0017179,98.82,237.2216,62.503,297.7892,829.03,804.31,0.00075232,6073.50710822816,7194.805242070991,7.4377913071899755,-5566.6900000000005,-5541.97
55543,1754700872,14.54089849,0.0138202,98.5476,248.9414,186.7133,173.2215,810.315,614.332,0.0010554,5941.86116211585,7090.4589368774505,7.402295644806132,-5756.668,-5560.6849999999995
55544,1754653315,14.06162244,0.0079685,98.9549,226.0302,170.7034,189.5631,930.313,814.759,0.00061942,6144.383435742426,7250.671334819127,7.362858222015829,-5556.241,-5440.687
55546,1754513123,14.46477368,0.0133748,98.6497,260.989,184.1926,175.8156,832.345,642.013,0.00036164,5973.1318243480455,7115.314147955522,7.392621505832849,-5728.987,-5538.655
55547,1754716874,14.0864622,0.0093466,98.8895,213.8655,185.131,174.891,931.699,796.321,0.0016127,6133.548564095817,7242.145044023027,7.3570535135745,-5574.679,-5439.301
55548,1754678490,14.32226069,0.0068054,98.6935,232.3899,318.8989,40.7079,833.045,735.558,0.0012878,6032.567195228172,7162.436616606888,7.416782417006128,-5635.442,-5537.955
55549,1754666845,15.34594643,0.0007454,98.6965,288.398,309.8019,50.2563,467.226,457.028,0.010205,5630.1512841916,6840.261781340814,7.635927215297269,-5913.972,-5903.774
55550,1754725483,14.63118348,0.0091264,98.6442,266.6206,172.2748,187.9883,747.569,618.681,0.0018435,5905.1955788883315,7061.260013705843,7.4525171984248,-5752.3189999999995,-5623.4310000000005
55551,1754658198,14.48137868,0.0109393,98.6376,256.0507,200.3539,159.3277,809.516,653.962,0.00057129,5966.28276279562,7109.873948516719,7.413490689453579,-5717.0380000000005,-5561.484
55552,1754658357,14.58688878,0.0082712,98.6401,259.9647,189.7422,170.2176,755.936,638.889,0.001486,5923.127357936844,7075.547653116031,7.4513438473072116,-5732.111,-5615.064
55554,1754562300,14.13620943,0.00595434,98.7998,214.288,137.6096,222.9699,890.03,803.988,0.0010321569,6111.963778397418,7225.14433868153,7.390750878599345,-5567.012,-5480.97
55556,1754706597,14.64692276,0.0084269,98.6508,268.1366,167.3108,193.0242,737.527,618.604,0.0025476,5898.849977959466,7056.200518070697,7.460411548507541,-5752.396,-5633.473
55557,1754733948,14.15929606,0.0064314,98.7367,216.5828,158.7868,201.5995,885.571,792.736,0.00054075,6101.998265583267,7217.288505780137,7.391252504569816,-5578.264,-5485.429
55559,1754737990,14.18510576,0.0085751,98.8282,223.1578,79.444,281.6381,892.21,768.582,0.0029201,6090.895722726003,7208.531311766344,7.37991206827349,-5602.418,-5478.79
55716,1754637427,14.32157299,0.0010118,59.9936,187.8809,24.2556,335.8954,791.778,777.284,0.00030018,6032.856869865382,7162.6659009294735,7.459758085763967,-5593.716,-5579.222
55717,1753661908,12.86167149,0.02159895,82.3652,103.8429,42.327,319.4275,1482.977,1150.573,0.012357308,6717.6338679755845,7694.910380886588,7.049985684275615,-5220.427,-4888.023
55719,1754729941,12.91102519,0.0284549,82.3748,95.2277,345.8347,13.4897,1515.553,1078.754,0.0057345,6691.955032890769,7675.288150642316,7.010749077213463,-5292.246,-4855.447
55720,1754179703,12.78227331,0.0237669,82.4983,124.3716,19.4632,341.5355,1532.248,1164.967,0.010813,6759.361023238831,7726.74254394573,7.020178526565393,-5206.032999999999,-4838.752
55722,1754731544,12.8009731,0.0194999,82.3503,103.1202,30.5742,330.6555,1491.605,1190.557,0.01301,6749.48688080596,7719.215841975392,7.053652848376775,-5180.443,-4879.395
55723,1754652289,12.77236403,0.0268788,82.5607,125.9987,45.1311,317.1278,1560.396,1144.811,0.015498,6764.605189537492,7730.738492180326,6.9965413157800285,-5226.189,-4810.604
55725,1754172468,13.09261026,0.0299023,82.2768,72.906,312.7604,44.8701,1453.403,998.639,0.0094649,6599.142438690449,7604.155943359475,7.033329107348134,-5372.361,-4917.597
55727,1754616062,12.79473742,0.0190747,82.2354,90.5245,45.1077,316.533,1490.878,1196.299,0.00051112,6752.776330129642,7721.723677776697,7.055506003190789,-5174.701,-4880.122
55729,1754694393,12.83419276,0.0234382,82.4519,103.0517,12.5171,348.1616,1508.367,1147.143,0.00054088,6732.016700674831,7705.889956425991,7.032000313898569,-5223.857,-4862.633
55732,1754690222,12.86377384,0.0245757,82.3172,97.0725,15.0573,345.7679,1505.024,1126.85,0.013425,6716.535992831167,7694.0719625643205,7.029404040837648,-5244.15,-4865.976000000001
55733,1753345683,13.18901489,0.03972927,82.2201,67.1579,318.0381,39.0916,1489.554,888.287,0.012778579,6550.906244370765,7567.055784616778,6.981556910946051,-5482.713,-4881.446
55837,1754745199,14.04879102,0.0003049,98.9883,232.2639,356.8463,3.2684,879.163,874.739,0.00013954,6149.995389425332,7255.08558191806,7.41723923946697,-5496.261,-5491.8369999999995
55850,1754699703,1.79094006,0.4893489,13.269,54.5997,274.5048,33.2909,36280.89,8248.309,0.0,48242.82058886996,28642.73427978647,2.1850822155069816,1877.3089999999993,29909.89
55855,1754643899,1.9088597,0.4617824,13.0023,45.3501,301.2895,21.4013,33748.73,8396.284,0.0,45262.624592053566,27450.641742370135,2.3129895768844118,2025.2839999999997,27377.730000000003
55857,1754714859,2.00042574,0.4484344,13.678,20.3002,346.1499,4.6241,32159.558,8297.066,0.0,43190.805973132505,26606.447129656553,2.3892983273858417,1926.0660000000007,25788.558
55859,1752744388,1.82851963,0.4633337,12.9167,62.5206,262.6669,44.2239,34959.485,8782.117,0.0,47251.338504908475,28248.93569123114,2.2755583032116817,2411.117,28588.485
55862,1754419991,14.27421503,8.083e-05,98.7701,235.6816,149.1431,210.9797,800.945,799.784,0.00082618304,6052.872246804033,7178.499670806876,7.458450277739466,-5571.216,-5570.055
55863,1754646722,14.13265843,0.0055886,98.8159,218.3351,138.755,221.7864,888.605,807.834,0.00080506,6113.499482630601,7226.3545574749705,7.392833623137671,-5563.166,-5482.395
55864,1754609159,14.16866006,0.0027694,98.8359,231.7556,129.3663,230.9971,855.952,815.994,0.0004207,6097.9654839711075,7214.108240996265,7.42000770832958,-5555.006,-5515.048
55867,1754618220,14.80238529,0.0054704,98.6398,269.0173,165.7406,194.5363,666.903,590.244,0.0038044,5836.89711538376,7006.708315730718,7.508934673445669,-5780.756,-5704.097
55868,1754613648,14.55336908,0.0075381,98.6079,252.0749,195.9278,163.9547,761.691,654.855,0.0014815,5936.769659661514,7086.407877698437,7.4510810506953735,-5716.145,-5609.309
55869,1754672246,14.63449526,0.0084136,98.6573,266.9108,172.6285,187.6174,741.461,622.658,0.0015996,5903.859235661811,7060.194666780568,7.458395804301881,-5748.342,-5629.539
55870,1753411758,15.86643602,0.0020672,98.597,268.7001,259.8261,100.0674,325.532,297.874,0.022741,5445.457309448124,6689.83774877394,7.711280736725437,-6073.126,-6045.468
55871,1754695530,14.2077011,0.0026371,98.8073,231.5039,99.7255,260.6902,841.741,803.762,0.0011562,6081.209014173307,7200.886517908191,7.427812720116195,-5567.238,-5529.259
55872,1754737633,14.11106764,0.0041377,98.8265,223.4423,113.8038,246.748,885.52,825.658,0.00014815,6122.8535079150115,7233.723853092658,7.3997883398234165,-5545.342,-5485.48
55874,1754689628,14.12147499,0.0066713,98.8144,214.7628,147.2984,213.2345,900.269,803.8,0.00146,6118.341041653469,7230.16930720938,7.382881418665,-5567.2,-5470.731
55875,1754737108,14.17777126,0.0045077,98.8227,226.9685,125.751,234.7869,865.387,800.377,0.0011355,6094.046688689488,7211.0171945102875,7.408711456598358,-5570.623,-5505.613
55878,1754708487,14.86359307,0.0091333,98.6447,287.5777,116.0873,244.9775,673.143,545.506,0.0037211,5812.860967943601,6987.459495650796,7.4917984544728675,-5825.494,-5697.857
55879,1754636843,14.2215827,0.0046851,98.7915,224.9243,133.4587,227.0502,851.78,784.35,0.0015421,6075.273183202035,7196.199927713996,7.415034035643077,-5586.65,-5519.22
55880,1754673094,15.181912,0.003985,98.7742,319.4515,62.5906,297.9369,538.764,483.855,0.0045706,5690.982795842842,6889.44432416202,7.583957347196897,-5887.145,-5832.236
55881,1754708312,14.94925296,0.0053823,98.6632,285.2384,120.259,240.397,620.071,545.142,0.0061139,5779.553013865116,6960.741634945675,7.534402367205539,-5825.858,-5750.929
55882,1754634427,14.14484622,0.0048083,98.8184,222.1198,143.3397,217.1082,878.794,809.341,0.00062957,6108.2318362595815,7222.202941957182,7.400735724217918,-5561.659,-5492.206
55883,1754624978,14.62954067,0.0127799,98.7032,287.7488,129.0803,232.1848,773.903,593.405,0.0010695,5905.858697065982,7061.788628683263,7.425057578944677,-5777.595,-5597.097
55884,1754658182,14.13889949,0.0052224,98.8324,222.334,141.6037,218.8871,883.821,808.365,0.00074479,6110.800919202235,7224.22787470158,7.3966319723261185,-5562.635,-5487.179
55886,1754615885,14.39658825,0.0044228,98.7634,249.6324,139.6204,220.828,791.197,728.059,0.001798,6001.421899386474,7137.762919790124,7.447339292998271,-5642.941,-5579.803
55887,1754655304,14.27421999,0.0054649,98.8061,234.9557,148.2596,212.1898,839.593,761.133,0.001397,6052.870143554513,7178.4980078854005,7.41840187568793,-5609.867,-5531.407
55888,1754653802,14.54692928,0.0140319,98.4762,238.6195,180.3646,179.7471,809.829,610.899,0.00072456,5939.397816334197,7088.499117812617,7.401753263278763,-5760.101,-5561.171
55891,1754735062,14.08603851,0.006058,98.8316,218.2527,162.4236,197.9049,908.029,820.281,0.00029965,6133.73305338209,7242.290266260841,7.381214288297813,-5550.719,-5462.971
55892,1754673354,13.97483291,0.0127273,98.8447,194.0272,221.2536,137.8958,995.188,809.862,0.0013392,6182.542614743864,7280.6601393052,7.312763031939808,-5561.138,-5375.812
55894,1754705428,14.80721123,0.0065376,98.6517,275.3015,142.7477,217.8295,672.848,581.254,0.0043404,5834.994764236912,7005.185823730749,7.501742068301363,-5789.746,-5698.152
55895,1754615423,14.62998505,0.0113984,98.6081,254.9265,207.5665,151.9462,764.002,603.019,0.0018075,5905.679308947756,7061.645628604689,7.435399618628302,-5767.981,-5606.998
55896,1754736483,14.21579083,0.0040054,98.8122,229.9072,100.734,259.835,848.851,791.188,0.0015026,6077.748401986019,7198.154403328555,7.4190664208005375,-5579.812,-5522.149
55898,1754648597,14.13074674,0.0057747,98.8148,220.98,163.431,196.8767,890.605,807.137,0.00051535,6114.326552568305,7227.006291764337,7.391124296349845,-5563.863,-5480.395
55899,1754530537,14.69245034,0.0073423,98.6474,268.1206,161.9012,198.4831,715.183,611.78,0.0018441,5880.571177754956,7041.616253553183,7.47625322094434,-5759.22,-5655.817
55900,1754520601,14.20221637,0.00370948,98.7709,226.5993,157.2847,202.998,851.324,797.887,0.00055447064,6083.557506031715,7202.7403307516415,7.418894483142873,-5573.113,-5519.676
55901,1754733827,14.03137398,0.0080599,98.8391,209.8825,180.3283,179.7844,941.477,824.429,4.2021e-05,6157.629332890178,7261.088129652239,7.356891514841033,-5546.571,-5429.523
55902,1754658506,14.67208245,0.0058988,98.5892,257.853,163.8434,196.4667,711.572,628.421,0.002013,5888.734628805198,7048.131561464365,7.483585170877936,-5742.579,-5659.428
55904,1754343119,11.46203989,0.1868856,30.4055,71.1387,342.5002,11.8734,3483.966,378.216,0.0060362,7537.925258433209,8309.225864601494,5.73781220004922,-5992.784,-2887.034
55905,1754720900,12.74623446,0.1276055,30.4504,207.8463,181.2062,178.5238,2350.998,375.333,0.0076852,6778.472518384853,7741.300143132452,6.317520173468378,-5995.667,-4020.002
55907,1754701045,12.07789159,0.1565734,30.5429,103.0967,127.3163,248.0619,2902.57,389.782,0.012527,7153.566444621482,8024.311077617602,6.024178804231247,-5981.218,-3468.43
56088,1754713821,14.25103571,0.0145594,98.7692,15.3013,66.277,295.3606,912.774,703.519,0.0018809,6062.717247938185,7186.281452221759,7.347245769575103,-5667.481,-5458.226
56236,1754693666,14.42060612,0.0069564,98.6184,239.4399,241.9008,117.5137,801.298,702.102,0.0013122,5991.426385342532,7129.835306410166,7.432631626789268,-5668.898,-5569.702
