NORAD_CAT_ID,EPOCH_UNIX,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,APOAPSIS,PERIAPSIS,BSTAR
7559,1754463602,12.56104985,0.004856,96.7954,152.2699,354.9959,166.9968,1477.025,1401.105,-9.9309e-05
7560,1754718419,14.07508851,0.0068158,82.9706,45.1691,139.1446,221.4867,917.299,818.523,0.00015792
7836,1754743044,13.96505782,0.0325765,97.9817,74.8056,92.9112,270.9378,1143.211,668.633,0.00040852
7849,1754747851,14.0166619,0.0323668,98.0615,335.7143,223.9249,133.5774,1123.216,652.851,0.00065412
7850,1754723051,14.57151239,0.0160961,98.2395,172.5294,314.297,44.5119,816.358,588.421,0.00090266
7938,1754588744,12.72209656,0.0037586,94.9933,307.9788,333.1191,154.6932,1402.087,1343.821,4.6534e-05
7958,1754710401,14.02319095,0.0297988,97.6927,107.718,302.9919,54.2932,1102.233,669.322,0.00038591
8004,1754706037,14.40294318,0.0188364,97.5893,256.9662,143.1342,218.2972,891.938,623.118,0.00076304
8084,1754746529,13.52576915,0.0540347,98.642,337.2702,85.6104,280.6547,1464.863,660.726,0.0004261
8110,1754746336,14.1142529,0.0033084,81.3448,63.1523,174.124,186.0327,878.429,830.572,1.9237e-05
8137,1754725458,12.71150682,0.009218,101.1834,158.1541,89.7497,64.0654,1448.747,1305.769,0.00097119
8141,1754738821,12.36345449,0.0089227,101.3772,51.0214,301.8426,84.7308,1592.627,1451.644,0.00029235
8143,1754737177,12.61334063,0.0194398,101.7361,203.9593,95.379,266.9497,1568.989,1265.9,0.00070658
8144,1754704993,12.53885666,0.0152753,101.7208,170.9672,89.9469,334.9555,1567.837,1328.735,0.00087823
8145,1754747586,12.60570459,0.0029989,101.1233,78.9512,48.255,7.3795,1443.98,1397.205,0.00038609
8153,1754435992,12.09310788,0.0282809,100.9613,300.5858,213.2436,330.0335,1866.188,1412.699,-0.00069298
8159,1754655486,12.67991892,0.0028249,101.4016,241.6346,125.3759,234.9968,1412.077,1368.188,0.0056222
8160,1754725552,12.63511399,0.0145523,101.7838,349.8195,335.1173,52.1004,1521.8,1295.173,0.00041946
8162,1754711084,12.49853987,0.0154218,100.7934,113.2303,92.96,63.0977,1586.065,1344.151,0.012943
8163,1754696529,12.39061072,0.0325582,102.5027,230.1869,267.5627,88.8129,1767.43,1253.745,0.0032406
8167,1754698698,13.32195469,0.0119742,101.3546,43.0796,264.0197,249.0055,1228.501,1048.49,0.0073994
8170,1754640484,14.08859501,0.0063034,101.6129,158.1065,114.9602,37.875,908.925,817.634,0.0063645
8178,1754429185,12.55927907,0.0188156,102.2274,269.7897,238.217,307.3862,1586.899,1292.7,0.010496
8180,1754744853,12.40062136,0.0111017,100.896,326.8648,15.3902,16.758,1593.873,1418.811,-0.00017607
8182,1754660085,12.80466503,0.0131907,100.3534,316.0475,61.3446,314.406,1441.399,1237.795,0.0023519
8296,1754439927,12.33132237,0.022095,102.5398,31.3481,24.8067,94.2587,1710.713,1360.994,0.0017178
8308,1754733114,12.45568702,0.0060957,101.5424,268.1946,289.3542,89.3046,1531.006,1435.167,0.00015831
8400,1754566441,12.44885292,0.0052503,101.7459,185.8345,45.7761,74.5646,1527.252,1444.675,0.00095174
8403,1754706638,12.47023307,0.0054184,101.5385,327.1279,279.6741,263.7712,1519.535,1434.41,0.00018736
8404,1754708322,13.06035933,0.005538,100.4308,180.4126,172.128,207.9109,1280.715,1196.353,0.0079879
8405,1754548536,11.30359722,0.0685883,102.7177,161.6398,262.5242,89.7378,2583.787,1433.329,-0.0068737
8438,1754613286,13.9752058,0.0093113,101.6448,71.7153,269.6613,89.387,970.187,834.604,0.0018613
8542,1754500371,13.86295688,0.0350918,97.976,139.0373,297.128,59.4497,1198.507,684.779,0.0001486
8561,1754706104,12.67413868,0.0070143,101.5271,260.2046,76.0733,307.4623,1447.0,1337.989,0.00074119
8566,1754713517,12.6706719,0.0086214,101.3947,298.4647,332.3789,53.8407,1460.918,1326.906,4.0483e-05
8567,1754689229,11.33674756,0.0687491,100.6252,190.6648,121.7689,273.0159,2567.653,1416.747,0.03728
8756,1754716409,15.06509605,0.0005949,74.0441,144.3506,260.6545,99.3972,550.997,542.758,0.0009955
8789,1754470847,12.38978845,0.01062,102.1023,167.0975,111.0086,41.703,1594.719,1427.155,0.00044774
8828,1754561605,12.39619048,0.0033279,102.1991,191.9064,354.0362,157.9721,1534.465,1481.975,0.0012702
8868,1754696267,13.81498356,0.0049804,100.0271,339.6892,2.9692,62.779,995.119,922.039,0.0001346
8981,1754740076,14.47172227,0.0115583,97.643,47.6524,30.4133,330.37,817.116,652.687,0.00040754
9003,1754714429,14.89513792,0.0022391,98.2784,23.9346,177.0075,183.1279,615.079,583.832,0.00036153
9320,1754733183,14.66796016,0.0054218,98.4939,274.1404,44.2133,316.3383,709.538,633.096,0.00010332
9567,1754743182,14.2094596,0.0124615,97.9349,311.1531,310.4922,48.545,911.884,732.431,4.8754e-05
9568,1754663858,12.08221021,0.0377024,101.5096,89.4218,21.2859,7.9317,1946.728,1341.8,-0.00012241
9649,1754731169,12.7116927,0.0904988,65.9283,213.5562,55.1902,313.091,2079.029,675.336,0.00069438
9652,1754698364,12.9584244,0.0884361,65.8303,75.0953,111.2452,258.5291,1955.542,601.309,0.001005
9653,1754712251,13.28455133,0.0799915,65.7659,186.836,314.3881,39.4248,1754.993,550.203,0.0010834
9668,1754715043,14.98542677,0.0027808,100.0855,123.7645,108.6533,251.7704,590.726,552.075,0.0034308
9695,1754739741,13.51871539,0.0281427,102.9971,137.5415,256.4656,100.4972,1274.863,855.902,0.001173
9721,1754739524,12.77143009,0.1058696,65.845,27.4823,144.5626,223.0671,2171.47,534.49,0.00026486
9722,1754663450,12.54607184,0.0794201,65.7532,284.2601,164.1129,198.6421,2066.622,823.948,0.0014012
9730,1754561988,13.31770415,0.0084549,101.7454,103.0733,50.9075,131.8438,1203.661,1076.529,0.0047583
9797,1754709000,12.81053158,0.0911203,65.817,131.1948,313.7025,39.1878,2040.268,634.213,0.00039907
9819,1754734116,14.26099007,0.0431386,65.8848,229.8719,12.9976,348.1817,1114.664,494.94,0.0017238
9821,1754702631,15.29810218,0.0107275,65.733,344.9049,204.7291,154.8687,549.913,402.849,0.0041819
9826,1754713550,13.46142031,0.0732619,65.8433,294.9548,80.9587,287.357,1633.361,539.616,0.00060528
9955,1754709464,12.63871553,0.1073278,65.8476,21.8431,296.2438,53.2154,2242.569,571.445,2.5384e-05
9960,1754663401,12.88909386,0.0843565,65.8698,304.0149,103.4095,266.228,1954.052,657.663,0.00036523
9965,1754733596,12.13478939,0.0880118,65.7947,201.6769,10.7333,58.7029,2325.098,917.049,0.0014192
9978,1754560010,12.33039112,0.0053906,102.0296,164.0017,162.3358,322.4554,1578.915,1493.589,0.0017711
9979,1754729093,11.50705836,0.0599046,101.9188,189.4037,106.018,46.6615,2405.867,1412.943,0.016589
9982,1754655020,10.80946968,0.1718094,65.8946,172.173,351.2679,6.155,3746.73,777.737,0.00028572
9986,1754587598,13.4655266,0.037767,103.2697,47.0029,74.6714,289.5809,1366.83,803.112,0.0031833
9989,1754734587,12.48064842,0.0137082,103.0112,106.6579,205.1666,337.9664,1580.221,1364.982,0.0080146
10013,1754692434,12.30806172,0.070323,65.8648,69.9458,167.8553,309.4168,2103.058,988.585,0.00021261
10136,1754685726,13.51980861,0.0001915,100.1175,185.2866,58.2182,320.2632,1066.407,1063.556,0.0001091
10177,1754680387,14.15695191,0.0483491,28.2282,117.595,83.0896,282.4402,1188.938,490.962,0.0012668
10178,1754687327,12.08867617,0.0899533,28.7086,55.4835,108.446,16.3736,2362.787,920.019,0.0063116
10183,1754665653,13.99352154,0.0475353,29.2097,70.8598,118.0539,246.8934,1241.822,550.261,0.0020069
10184,1754687934,13.4852473,0.075943,29.0774,71.9898,183.7562,175.7033,1643.911,511.475,0.00031524
10188,1754652729,13.6678543,0.066024,29.0657,267.647,196.5199,161.2851,1499.006,523.267,0.00059449
10198,1754648286,13.29223988,0.0599223,29.5668,261.8706,284.8908,68.6075,1600.779,698.609,0.0014635
10201,1754653969,13.73658315,0.0670325,29.0875,241.9836,338.8804,18.5275,1480.136,492.801,0.00050131
10206,1754625856,13.40659579,0.0530186,29.2081,29.685,173.3305,187.4651,1503.667,709.983,0.0022444
10207,1754692758,12.73202733,0.0685897,29.0825,192.4596,69.2176,298.0455,1900.291,837.554,0.0016124
10208,1754688165,14.46003857,0.0344028,28.935,113.3902,163.0855,198.1521,983.573,493.892,0.00099566
10211,1754622120,12.71054884,0.0661104,29.4802,201.38,352.2796,6.7992,1890.386,864.91,0.0040916
10214,1754692992,13.79115576,0.0512237,28.8766,93.2979,148.3226,214.924,1343.274,590.781,0.0037241
10220,1754672697,14.05644821,0.0375751,29.1362,66.4236,149.6821,212.6062,1146.827,601.804,0.0033336
10221,1754504867,14.6157377,0.0317307,29.0284,54.4106,184.5502,175.2165,912.316,463.882,0.0010856
10227,1754620628,13.51768433,0.0679039,28.95,132.3752,163.1352,199.2996,1571.231,560.292,0.00029748
10234,1754664104,14.70140552,0.0305947,28.9485,318.8134,354.2082,5.5018,875.97,445.273,0.00042515
10240,1754702246,13.21366146,0.0670472,29.3874,349.554,83.0678,284.5625,1686.227,672.789,0.00075364
10250,1754725757,13.96131616,0.0540964,29.0799,83.4743,292.4578,61.9585,1301.335,513.112,0.00022509
10251,1754690503,13.83529489,0.0675694,28.9766,74.9966,242.252,110.7945,1446.649,456.145,0.00016469
10252,1754717255,13.26801116,0.0759759,28.8411,262.9607,89.5355,279.213,1731.485,586.226,0.00025234
10261,1754713796,15.20433457,0.0129778,28.9976,253.0724,323.1599,36.0146,593.856,415.212,0.0020337
10262,1754701035,13.7486482,0.0641341,29.0608,154.8221,315.6871,39.4043,1454.205,510.113,0.00060347
10306,1754691580,13.66202612,0.0660618,29.1056,307.465,45.6646,319.6183,1501.525,524.95,0.00027417
10314,1754623000,13.57065156,0.0642122,28.7832,124.7541,260.7265,255.5401,1523.124,569.635,0.00023594
10338,1754645646,13.82196809,0.0624717,29.0626,225.2624,294.0175,59.624,1414.29,497.925,0.00061604
10346,1754693060,13.35812928,0.0701406,29.2181,187.8981,148.5452,215.906,1651.188,598.65,0.00020584
10392,1754680945,12.60128784,0.0050293,101.2653,269.1307,171.2237,258.1802,1461.646,1383.184,0.00016005
10393,1754553628,12.24103221,0.0157453,101.5814,169.9732,147.4874,7.4127,1699.942,1449.501,0.00084492
10410,1754695164,12.33005867,0.0681671,66.0897,107.0718,138.9493,239.4468,2075.905,996.884,0.0001916
10411,1754664824,12.29193757,0.0658026,66.0224,293.1135,24.1314,119.0943,2074.622,1030.876,6.5685e-05
10412,1754662006,12.33835109,0.0684215,65.6786,230.6368,154.781,299.2723,2074.129,991.566,8.3749e-05
10413,1754716221,12.29895093,0.0670026,65.8791,144.0388,55.0315,16.7726,2080.922,1018.546,0.0011869
10414,1754686902,12.18423296,0.0628612,65.8769,77.4695,180.6729,200.482,2100.897,1097.94,0.0003586
10415,1754741478,12.18826288,0.0690194,65.8407,311.6299,270.4682,95.7075,2148.144,1047.175,-0.00012045
10416,1754691123,12.20399199,0.0657088,65.7156,86.0687,214.952,252.8098,2114.435,1067.176,0.00035037
10417,1754384521,12.47160393,0.0741914,65.5823,352.9201,271.1659,110.6883,2059.135,893.658,0.00042017
10436,1754744634,12.38106342,0.0695615,66.0264,150.4612,254.2978,294.3244,2063.676,965.609,-0.00012157
10437,1754682825,12.31204081,0.0671918,65.8249,349.549,189.223,331.6555,2076.424,1011.804,0.001227
10438,1754682416,12.09673145,0.0645777,65.955,64.8239,145.799,315.0476,2155.496,1120.189,4.7716e-05
10439,1754660349,12.24914751,0.0667513,65.787,272.1482,337.8818,88.1769,2101.838,1040.58,0.00027062
10440,1754694489,12.4049112,0.0720647,65.6457,207.5099,191.4218,200.2324,2072.585,936.462,0.00046404
10441,1754704914,12.11928226,0.0620641,65.7393,336.3344,275.8834,273.4831,2124.783,1131.008,0.0010921
10442,1754667054,12.16684313,0.0659585,66.0107,330.2996,218.098,253.1192,2133.707,1080.329,3.2064e-05
10443,1754570361,12.4732956,0.0724285,65.8115,341.8457,4.1745,65.8785,2044.527,906.846,-0.0001425
10444,1754724661,12.51546875,0.0746371,65.7986,336.2511,338.2559,18.8226,2042.902,873.165,6.6817e-05
10445,1754688090,12.09422354,0.0649656,65.9606,62.9879,89.2499,20.8052,2159.785,1118.116,0.001355
10446,1754603459,12.16821866,0.0639349,65.8797,179.0015,190.8229,200.1548,2116.908,1095.925,-7.4294e-05
10447,1754664351,12.37004882,0.0710878,65.8624,282.6335,345.7603,167.3989,2080.741,957.914,0.00028031
10448,1754564732,12.37340527,0.07538052,66.1689,281.2547,225.7563,153.753,2113.106,922.692,0.0004025122
10449,1754678273,12.45556411,0.0749869,66.0314,237.3486,121.8429,245.7807,2072.631,893.646,3.4815e-05
10450,1754652513,12.46841079,0.0750828,65.7439,136.9815,172.0277,189.3483,2067.579,887.897,2.265e-05
10451,1754668887,12.45881633,0.0777514,65.8547,328.0166,228.6846,124.4691,2092.889,870.652,9.0918e-05
10452,1754606429,12.06037916,0.0588953,65.8462,139.8306,65.3495,11.4643,2126.994,1180.89,-0.00072353
10453,1754675294,12.42503374,0.0710931,65.8095,219.49,69.4716,106.5884,2055.808,936.213,8.593e-05
10454,1754686588,12.55177899,0.0736222,65.6627,49.3624,331.9511,24.3578,2018.716,867.111,-2.7601e-05
10463,1754723371,12.32529643,0.0689293,65.8232,171.602,142.7083,299.2741,2084.116,992.749,0.00018567
10464,1754672437,12.46755055,0.0716925,65.8314,103.0891,343.4402,43.8023,2041.332,914.866,1.6302e-06
10465,1754612079,12.59238739,0.0742509,65.5657,81.2667,202.0303,154.718,2005.561,846.619,0.00066174
10466,1754632340,12.50005022,0.0719604,65.8366,321.1392,283.2622,93.635,2028.833,900.118,0.001433
10469,1754662723,12.72120069,0.0866248,29.1224,316.838,194.3982,163.0313,2044.786,701.85,0.00038638
10470,1754703701,13.77531082,0.0597972,29.0994,123.9784,201.2736,156.1949,1412.216,533.102,0.00022898
10471,1754746250,13.25400145,0.0845121,29.0616,321.4344,158.8133,204.9679,1801.581,526.75,0.00031657
10478,1754678970,14.28362573,0.0448583,29.251,253.9464,110.3697,254.5648,1119.085,475.337,0.00034484
10518,1754698984,13.77273515,0.0016745,65.8311,49.5152,352.6353,176.6384,985.886,961.265,6.3612e-05
10519,1754671261,13.29998102,0.0814549,29.06,75.5508,200.1858,156.4622,1759.713,533.832,0.00017406
10524,1754665895,14.8253599,0.0007957,74.0261,304.6001,2.2409,357.8802,626.902,615.763,0.00044576
10525,1754707372,14.7973203,0.0007844,74.0186,347.9054,92.0612,268.1462,635.669,624.675,0.00058884
10526,1754710381,13.78855579,0.0020286,65.8332,116.4918,107.2013,43.011,982.853,953.048,0.00020872
10535,1754656314,13.76007824,0.0127846,65.8491,253.5703,217.1403,294.2516,1072.129,884.036,0.00036474
10562,1754672935,13.3665669,0.0100972,65.8687,270.9445,233.6204,214.9432,1197.489,1046.033,0.0003479
10563,1754690879,13.91935054,0.0089671,65.8458,70.8453,99.445,261.6771,987.319,856.4,0.00086971
10564,1754682902,13.70455469,0.0152155,65.8649,20.5372,203.3102,226.6341,1110.169,885.708,0.00024701
10565,1754688735,13.65856588,0.011133,65.8282,94.3054,23.5091,356.0968,1096.788,932.184,0.00030032
10566,1754613661,13.26256533,0.0396848,65.7701,232.9879,33.9851,328.5935,1460.104,861.733,0.00094369
10567,1754743604,13.55424078,0.0112788,65.7942,130.295,266.5007,273.8866,1136.178,968.564,9.9398e-05
10568,1754687933,13.65286815,0.0210673,65.7684,62.1292,256.5633,101.1868,1172.328,860.757,0.00033069
10569,1754744296,13.7861381,0.0146092,65.4006,327.0139,300.8222,57.853,1076.142,861.477,0.00035047
10570,1754716452,13.84464758,0.0014269,65.3594,154.1423,237.2757,271.7808,958.549,937.642,0.0016088
10571,1754679701,13.86689953,0.0138098,65.9365,117.0761,149.0103,211.9209,1041.321,839.19,0.00044917
10572,1754721623,13.79377287,0.0163807,65.0326,187.6434,81.8203,280.1398,1086.402,845.795,0.00018406
10573,1754711303,13.51930416,0.0098151,66.3634,283.7805,251.5928,126.3333,1138.223,992.11,0.00046554
10574,1754672498,13.60585661,0.0129121,65.5492,332.9403,307.0925,202.9955,1129.267,937.866,0.00019737
10575,1754677208,13.61232409,0.0127522,65.8804,326.4331,274.7658,164.2908,1125.704,936.733,0.00018172
10576,1754647242,13.66724455,0.0142274,65.8354,230.3602,330.3354,97.1307,1116.489,906.223,0.00017952
10577,1754685155,13.69021164,0.012381,65.7956,38.0346,102.915,10.4011,1094.476,911.702,0.00022388
10578,1754684311,13.68464806,0.0137667,65.7717,14.9933,192.4055,294.4388,1106.732,903.447,0.00023659
10579,1754687770,13.33234577,0.0068065,65.6465,124.8574,255.2583,180.6933,1185.725,1083.454,8.0892e-05
10580,1754731557,13.44554457,0.0070653,65.6792,187.4664,38.1662,127.7305,1145.145,1039.582,0.00033656
10613,1754465856,12.6284078,0.0712903,65.8033,345.9412,262.2167,89.7394,1966.55,855.936,0.0013308
10614,1754679296,12.41974106,0.0743748,65.7302,223.254,290.8344,249.0982,2084.052,912.443,0.00038502
10615,1754669943,12.60157252,0.0654602,66.0013,316.3735,125.4422,313.2071,1932.915,911.68,0.00045342
10616,1754602691,12.4776825,0.073397,65.5962,44.3773,243.0613,109.3602,2050.157,897.534,0.00042358
10617,1754662782,12.36368237,0.0746983,65.6354,320.1218,237.6876,128.2728,2112.168,931.909,0.00012111
10618,1754684488,12.3890386,0.0725232,65.8424,127.7477,0.1867,55.4477,2083.419,939.091,-1.3211e-06
10619,1754687499,12.33175798,0.0658564,65.8302,131.7029,119.5984,322.9538,2056.841,1014.492,6.8733e-05
10620,1754692745,12.42130085,0.063893,65.9535,56.5436,73.5246,68.7331,2000.792,994.385,0.0010775
10621,1754671185,12.31097352,0.0669922,66.0241,187.4572,345.8428,187.9899,2075.331,1013.812,0.00015161
10622,1754654383,12.33725388,0.0751355,65.9049,123.0828,250.9516,289.5564,2127.747,938.886,-5.7705e-05
10623,1754742779,12.42884064,0.0691519,65.775,279.4211,153.6002,328.6394,2038.804,950.002,0.00026473
10626,1754745688,13.66033125,0.0663282,29.1744,321.2989,129.4519,236.6661,1504.146,523.552,0.00086612
10627,1754714806,13.42675712,0.0580791,28.9669,231.5174,96.7162,269.9798,1533.615,665.046,0.00073558
10629,1754658109,12.79847715,0.0814699,29.83,38.2165,3.4514,357.126,1971.05,713.119,-5.4268e-05
10630,1754703239,12.79877524,0.0780774,29.2351,137.9442,240.6901,111.343,1944.73,739.199,2.6815e-05
10642,1754684355,12.21807385,0.010196,102.1952,176.2544,226.2562,191.8175,1665.87,1503.492,0.00029509
10643,1754689269,12.1032289,0.0168938,102.0729,195.5383,194.6358,225.4191,1770.345,1499.601,0.00055687
10644,1754645716,12.61769737,0.0104994,101.328,190.607,281.8698,232.6258,1497.48,1333.82,0.00060456
10645,1754717400,11.99210886,0.0226071,102.4166,132.7424,21.7431,148.2945,1866.668,1502.127,3.2095e-05
10646,1754682418,12.14451474,0.0143422,102.6061,171.1969,182.4042,236.557,1731.467,1502.137,0.00015482
10647,1754683506,12.1127943,0.0164872,102.7612,316.3064,297.4937,180.798,1762.798,1498.71,7.9785e-05
10648,1754662503,12.19918934,0.0139595,101.9865,268.706,192.2132,325.8117,1704.168,1481.625,0.0022131
10649,1754672164,11.80216574,0.0375057,102.2564,172.4376,246.7049,237.1526,2076.299,1465.045,0.0010084
10650,1754687283,11.57450168,0.043815,102.0723,354.6795,149.3248,335.2592,2238.886,1515.473,4.3551e-05
10652,1754708734,11.97688203,0.025508,102.8855,112.0995,44.715,317.415,1897.063,1485.396,0.019567
10653,1754682171,12.24208545,0.0127638,102.6219,333.4863,249.5771,241.4197,1675.768,1472.763,0.0015772
10654,1754672280,12.95043912,0.0182311,102.4832,128.7097,129.2909,260.9099,1421.217,1141.927,-0.00066039
10655,1754626278,12.11335435,0.0273276,102.7725,312.2783,286.5903,102.9119,1849.364,1411.65,0.0019252
10656,1754692949,12.3708833,0.0077949,101.8166,197.0879,346.1162,78.3273,1580.529,1457.415,0.00021678
10657,1754686835,12.25766189,0.0082707,102.5607,198.5063,248.7191,167.7361,1633.243,1501.811,0.00030928
10658,1754691322,12.29950205,0.005644,102.4496,201.8091,207.7638,209.4205,1594.241,1504.754,7.4771e-05
10659,1754643140,12.09348311,0.017401,102.1582,169.3617,265.4873,252.4531,1778.789,1499.767,0.00090934
10660,1754672784,11.673974,0.039497,102.2708,138.3074,169.903,219.4466,2154.423,1506.013,-0.0013419
10661,1754680736,13.35588962,0.0139259,101.1915,160.7387,37.1008,19.0844,1230.256,1021.259,0.0068272
10662,1754692038,12.91881007,0.0264618,100.8212,274.2186,150.5231,27.446,1497.09,1091.049,0.0012979
10663,1754683264,13.99508139,0.0111712,100.5852,188.5612,289.9115,69.0036,976.756,814.246,0.0031534
10706,1754703560,12.82902301,0.0391444,101.5564,69.4055,67.2296,83.6453,1631.548,1028.102,0.0022021
10707,1754658552,11.9827363,0.0271442,102.2147,248.8254,115.8107,37.5894,1907.566,1469.636,0.0038152
10708,1754663304,12.63158352,0.0161931,101.2136,233.587,268.1476,211.2686,1536.05,1283.824,0.0018316
10709,1754706543,12.46527943,0.0022938,101.9144,287.3157,47.8141,343.1055,1497.076,1461.031,-0.0016814
10710,1754737720,11.99142203,0.0259594,101.7655,43.3483,234.8568,150.8958,1894.012,1475.399,-0.00028929
10711,1754630593,12.29240645,0.0063228,102.4489,198.84,274.4622,203.1987,1602.692,1502.403,9.3933e-05
